date,chil_r,chic_r,chil_mint,chil_maxt,chic_mint,chic_maxt,chil_h,chic_h
16/10/2013,0,0.6,17.9,28.3,18,29.3,71,72
17/10/2013,0,0,15.9,30.7,16,31.9,58,70
18/10/2013,0,0,15.2,32.7,15.5,33.4,51,74
19/10/2013,0,0,16.2,34.4,17.3,35.2,50,80
20/10/2013,0,0,18.7,33.2,19.8,33.4,61,73
21/10/2013,0,0,19.9,36,20,35.9,47,72
22/10/2013,0,0,21.1,37.9,20.7,37.3,37,76
23/10/2013,0,0,19.7,31.5,19.8,33.4,69,75
24/10/2013,0,0,19.4,29.7,19.3,30.2,74,77
25/10/2013,0,0,17.4,30.2,17.4,30.9,61,80
26/10/2013,0,0,16.5,33.4,16.4,33.7,53,76
27/10/2013,0,0,18.1,35.1,18,35,51,78
28/10/2013,0,0,17.8,32.5,18.4,33.5,55,81
29/10/2013,0,0,17.9,34.8,18.3,34.6,52,84
30/10/2013,0,0,21.5,37.5,22.1,37.1,45,78
31/10/2013,0,0,22.6,38.4,22.4,38.1,32,78
01/11/2013,0,0,22.1,39.2,21.7,38.7,31,84
02/11/2013,0,0,22.8,39.4,22.4,38.1,35,78
03/11/2013,0,0,20.2,28.8,20.7,30.5,78,82
04/11/2013,0.3,0,19.1,31.4,19.7,31.2,64,81
05/11/2013,0,0,18.6,33.1,18.6,33.7,57,80
06/11/2013,0,0,19.1,36,19,35.7,50,82
07/11/2013,0,0,21.3,37.9,21.5,37.5,44,85
08/11/2013,0,0,23.4,38.5,24,37.9,41,85
09/11/2013,0,0,23.2,35.6,23.6,35.3,50,83
10/11/2013,0,0,21.8,37.8,22.1,37.5,44,82
11/11/2013,0,0,21.3,35.1,21.4,34.8,51,88
12/11/2013,0,0,21.2,35.3,20.7,35.6,50,83
13/11/2013,0,0,21,36.4,20.4,36.9,44,82
14/11/2013,0,0,20.9,38,19.8,37.5,33,78
15/11/2013,0,0,19.2,38.2,19.1,37.3,38,75
16/11/2013,0,0,22.2,38.8,23.2,37,39,79
17/11/2013,0,0,24.9,38.6,25.1,38.4,39,82
18/11/2013,1.7,1.8,25,37.6,25.6,38.2,35,81
19/11/2013,18.2,26.8,23.6,29.7,23.1,29.3,62,82
20/11/2013,0,0,22,34.6,22.1,33.1,55,85
21/11/2013,0,0,22.6,37.9,21.3,35.8,45,85
22/11/2013,16.4,20.2,23.4,31.5,22.2,31.2,64,83
23/11/2013,0,0,21.4,34,20.4,33.2,53,81
24/11/2013,0,0,21.5,31.5,20.2,31.9,63,81
25/11/2013,0,0,19.3,31.1,18.5,30.8,51,82
26/11/2013,0,0,18.3,32,17.7,30.6,49,84
27/11/2013,0,8.6,20.4,33.7,19.7,32.4,47,84
28/11/2013,0,0,20.8,33.2,20.1,31.8,51,79
29/11/2013,1.4,0,20.2,34.3,19.5,33.5,48,81
30/11/2013,0,0,20.5,36,20.4,34.5,47,81
01/12/2013,0.1,0,23.2,37.5,22.1,35.8,45,82
02/12/2013,0,8.7,23.1,31.1,21.5,30,65,79
03/12/2013,0,0,20.3,33.7,19.7,33.2,51,80
04/12/2013,0,0,19.1,34.9,18.6,34.7,47,81
05/12/2013,0,0,20.6,35.4,19.4,35.1,43,80
06/12/2013,0,0,21,34.7,20,34.3,48,80
07/12/2013,0,0,21,33.5,20.4,32.6,50,75
08/12/2013,0,0,20.1,32.1,19,32.5,47,78
09/12/2013,0,0,19.5,34.4,18.8,34.3,44,81
10/12/2013,0,0,19.2,36,18.7,35.3,43,76
11/12/2013,0,0,20.2,38.7,19.8,37.3,37,80
12/12/2013,9.1,5.6,24.1,36.3,23.6,36,44,83
13/12/2013,8.5,19.3,22.6,30.8,22.6,30.9,75,86
14/12/2013,0.4,0.8,21.5,27.2,21.3,27.7,75,88
15/12/2013,8,28.3,20.4,32.5,21,31.1,62,86
16/12/2013,0,24.2,22.8,31.2,21.9,31,65,84
17/12/2013,3.3,6.6,22.4,29.1,22.1,26.6,76,86
18/12/2013,2.2,0.1,21.5,28,21.2,27.5,82,77
19/12/2013,5,6.2,21.4,28.5,21.5,28.1,80,78
20/12/2013,0.5,45,21.1,25.5,21,25.7,90,82
21/12/2013,0,0,19.7,29,19.7,28.7,77,81
22/12/2013,0,0,18.8,29.6,18.5,29.6,69,79
23/12/2013,0,0,18.7,30,18.2,29.9,64,80
24/12/2013,0,1.3,20.2,30.5,19.7,30.1,72,78
25/12/2013,22.4,0,20.4,30.8,20.5,29.9,74,78
26/12/2013,0,0,21.9,32.6,20.7,32.9,65,76
27/12/2013,23.5,26.4,21.5,32.3,21.4,31.5,64,79
28/12/2013,0,13.9,22.2,30.9,21.5,30.3,68,78
29/12/2013,0,0.3,22.5,29.6,21.9,28.2,79,75
30/12/2013,0,0,21.2,30.4,21.5,28.9,75,75
31/12/2013,1.3,8.7,22.4,29.7,21.8,28,80,76
01/01/2014,13.9,29.9,21.9,28.2,21.3,25.5,83,78
02/01/2014,19.8,16.1,21.2,28.8,20.8,28.5,78,75
03/01/2014,0,0,20.8,27.8,21,26.4,86,74
04/01/2014,1.3,3.9,20.9,27.7,20.8,27.3,85,73
05/01/2014,0,0,21,27.2,20.9,27,85,70
06/01/2014,23.4,33.2,22,29.3,21.7,28,78,66
07/01/2014,1.7,0.1,22,30.5,21.3,30.3,74,68
08/01/2014,0,0,20.9,25.2,19.9,25.8,84,74
09/01/2014,2.5,0,21.5,27.4,21.1,26.6,84,76
10/01/2014,0,14.9,21.6,28.6,21.3,27.4,79,73
11/01/2014,8.6,0,21.4,27.9,21.1,28.3,82,64
12/01/2014,11.4,3.4,21.1,26.6,21.6,26.4,90,62
13/01/2014,21.8,12.3,21.3,26,20.9,25.9,90,71
14/01/2014,1.8,8.5,20.6,26.6,20.2,26.9,86,70
15/01/2014,0.9,1.7,20.2,25.8,19.5,24.2,88,67
16/01/2014,0,0,18.9,27,18.5,27,84,69
17/01/2014,0,0,18.9,27.7,18.2,27.2,80,72
18/01/2014,0,0,18.3,29.4,18.8,29.1,74,67
19/01/2014,0,0,18.6,29.4,19,29.3,79,68
20/01/2014,0.5,15.9,20.1,29.3,20.2,28.8,80,72
21/01/2014,0,7.7,19.8,28.8,20.5,28.4,82,70
22/01/2014,6.4,1.7,21.6,28.7,21.4,28.1,80,72
23/01/2014,1.8,0.7,21.7,28.1,21.6,26.2,84,73
24/01/2014,0.5,1.7,20.9,29.1,21,27.3,83,67
25/01/2014,11.8,0.4,21.1,27.7,21.5,26.5,88,66
26/01/2014,0,0,21.6,27.9,20.7,25.4,88,66
27/01/2014,19.2,15.2,20.8,26.8,19.8,26.6,90,68
28/01/2014,14.1,5.2,21.3,27.6,21.2,26.6,86,67
29/01/2014,11.5,31.5,21.4,24.9,20.6,25.3,92,69
30/01/2014,1.4,12.5,21.5,25.7,20.9,24.4,91,68
31/01/2014,8.4,31.1,20.9,25.9,20.5,25,89,65
01/02/2014,0.4,1.2,21.1,28.5,21.1,27.6,81,67
02/02/2014,0.2,3.6,21,29.4,20.7,28.3,81,65
03/02/2014,0,0.4,21.9,29.5,21.6,28.3,82,67
04/02/2014,16,18.3,22,28.8,21.5,28.4,85,69
05/02/2014,0.6,10.9,21,24.6,20.8,25.6,94,67
06/02/2014,0,3.1,20.8,29.6,20.4,28.8,84,70
07/02/2014,0,13.2,21.3,28,21,28.2,88,73
08/02/2014,1.1,28.2,20.4,25.9,20.6,26.1,86,76
09/02/2014,26.2,30.6,20,24.8,19.9,25.1,91,79
10/02/2014,0,0,19.8,27.3,19.2,26.8,87,73
11/02/2014,11.7,16.3,18.5,26.8,17.1,26.8,83,77
12/02/2014,0.3,11.3,18.9,25.3,18.9,24.7,88,71
13/02/2014,19.9,34.2,19.3,26.8,19.2,26.4,87,71
14/02/2014,43.1,2.3,20,24.8,20.2,24.2,94,64
15/02/2014,1,8.7,20.5,24.7,19.9,24.2,92,71
16/02/2014,3.3,2.3,19.2,26.2,19.3,23.9,91,77
17/02/2014,0,0,19.4,25.8,18.9,25.4,91,75
18/02/2014,0,0,17.7,26.7,17.6,25.9,83,78
19/02/2014,0,0,18.6,28.1,18.6,27.3,77,75
20/02/2014,0,0.3,19.3,29.6,19.6,27.9,81,76
21/02/2014,1.1,8.1,21.3,27.8,21.5,26.8,83,76
22/02/2014,15.1,1.9,20.4,28.5,20.6,28.5,83,66
23/02/2014,6.8,11.2,21.4,25.5,20.7,24.8,92,64
24/02/2014,9.5,4.3,20.4,27.8,19.7,27.4,88,65
25/02/2014,0.6,0,19.8,28.8,19.5,27.9,85,70
26/02/2014,5.5,4,20.4,27.7,20.7,26.3,89,66
27/02/2014,28.5,1.7,20.9,26.2,20.7,27,92,65
28/02/2014,0,0,20.2,28.5,20.6,27.4,87,67
01/03/2014,0,0,21.1,25.3,20.9,25.6,92,65
02/03/2014,0,0,20.3,28.6,20.1,28.2,84,60
03/03/2014,0,0,20.4,29.3,19.5,28.7,82,61
04/03/2014,0,0,21.2,29.1,21.1,27.7,82,59
05/03/2014,0,0,20,28.4,19.7,27.4,83,65
06/03/2014,0,0,19.5,28.9,19.4,28.1,81,69
07/03/2014,7.3,12.1,19.8,28.2,19.9,27.1,84,65
08/03/2014,0.8,0.8,20.1,28.2,20.4,27.7,85,61
09/03/2014,0,0,20.9,29.8,20.4,28.8,82,61
10/03/2014,2.8,0,20.1,29.5,19.8,28.9,83,60
11/03/2014,0,0,20.5,29.2,20.8,29.1,84,65
12/03/2014,0,0,19.6,30.1,19.8,25.7,81,69
13/03/2014,2.2,0,21,29.8,20.6,28.6,83,76
14/03/2014,0,0,21.3,27,20.7,26.9,88,83
15/03/2014,6.2,0,21.1,28.1,20,27.8,86,82
16/03/2014,5.2,2.3,20.4,27.3,20.3,27.9,89,77
17/03/2014,1,6.1,19.7,27.4,19.9,27.9,86,73
18/03/2014,13.8,3.4,19.3,27.2,19.3,27.4,88,80
19/03/2014,4.2,2.3,18.8,28.1,18.6,28.4,83,73
20/03/2014,5.8,6.3,19.4,29.5,19.4,28.9,82,65
21/03/2014,0,0,18.8,28.1,17.6,28.2,82,63
22/03/2014,0,0,19.6,26.5,18.9,27.1,87,64
23/03/2014,0,0,17.8,26.9,17.8,27.5,86,67
24/03/2014,0,0.4,20.2,27.3,19.9,27.5,89,72
25/03/2014,1.5,3.1,19.6,26.9,19.5,26.8,90,76
26/03/2014,0,0,19.4,26.5,19.5,26.7,88,83
27/03/2014,0,0,18.4,26.9,17.1,27.5,83,78
28/03/2014,0,0,16.3,25.7,16.3,26.2,80,77
29/03/2014,0,0,16.3,25.5,16.6,25.8,87,70
30/03/2014,0,0,17.8,25.9,17.5,26.2,85,70
31/03/2014,0,0,17.2,25.7,16.5,26.2,80,74
01/04/2014,0,0,16.3,26.7,15.7,26.9,77,75
02/04/2014,0,0,16.1,28.3,16.4,28.1,76,73
03/04/2014,29.5,0,17.2,29,17.3,29,75,77
04/04/2014,0,0,19.4,28.9,18.9,29.2,74,76
05/04/2014,0,0,19,28.3,18.7,28.6,76,80
06/04/2014,0.7,42.7,18.5,26.4,18.6,26.7,88,75
07/04/2014,0,1.2,17.5,24.7,18.1,24.9,85,80
08/04/2014,0,1.7,16.8,24,17,24.2,88,74
09/04/2014,0,1.5,17,23.9,16.8,24.2,86,68
10/04/2014,0,3.4,15.9,23.9,15.4,24.6,85,64
11/04/2014,0,2.8,17.1,25.5,16.5,25.8,86,77
12/04/2014,0,0,18.4,25.7,17.9,26.2,88,76
13/04/2014,0,4.7,16.7,25.2,16.7,25.4,85,75
14/04/2014,0,0,16.9,24.9,16.3,25.6,86,77
15/04/2014,0,0,16.9,26.2,17.4,25.9,82,77
16/04/2014,0,0.5,17.9,27,18.3,25.9,78,74
17/04/2014,0,0,16.2,24.7,16.2,25.5,86,72
18/04/2014,0,0.6,17.3,25,16.7,25.5,87,76
19/04/2014,0,1.1,17.8,25.6,17.1,26.4,87,77
20/04/2014,0,0,16.8,25.4,16.8,25.7,83,74
21/04/2014,0,0,14.9,25,15.1,25.6,77,68
22/04/2014,0,0,15.7,26.7,15.3,27,76,74
23/04/2014,0,0,17.3,29.1,17.3,28.2,80,66
24/04/2014,0,0,19.7,29.3,18.9,28.7,80,74
25/04/2014,0,0,18.9,29,17.8,28.6,78,76
26/04/2014,0,0,18.4,28.2,18,28.4,79,73
27/04/2014,0,2.3,18.1,27.5,18.3,27.9,80,65
28/04/2014,0,1,18.5,25.1,17.8,25.9,83,64
29/04/2014,0,0,17,24.3,16.6,24.7,79,66
30/04/2014,0,0,14.2,26,14.1,26.3,67,69
01/05/2014,0,0,12.7,25.4,12.5,26,72,69
02/05/2014,0,0,12.2,25.6,12.2,25.7,72,68
03/05/2014,0,0,12.6,25.7,12.6,26.2,73,72
04/05/2014,0,0,16.1,26.5,16.3,26.8,82,74
05/05/2014,0,0,17.1,26.9,17,27.3,81,77
06/05/2014,0,0,17.4,26.9,17.5,26.5,80,77
07/05/2014,0,0,18.4,25.3,17.1,25.6,82,76
08/05/2014,0,0,17,25.1,16.2,26,82,78
09/05/2014,0,0,15.6,26.6,15.8,27.1,76,80
10/05/2014,0,0,15.4,27.3,15.1,27.6,67,88
11/05/2014,0,0,16.5,27.1,16.4,27.1,67,81
12/05/2014,0,0,17,28.2,16.7,28.5,61,79
13/05/2014,0,0,15.6,28.2,15.6,28.8,59,78
14/05/2014,0,0,14.4,24.6,15,25,81,78
15/05/2014,0,0,13.1,24.1,13.1,24.8,70,76
16/05/2014,0,0,13.2,25.1,12.1,25.5,62,76
17/05/2014,0,0,12.2,26.4,12.8,26.9,56,71
18/05/2014,0,0.1,12.5,24.9,12.4,25,68,71
19/05/2014,0.6,0,14.1,23.9,13.9,24,81,72
20/05/2014,0,0,13.9,24.5,13.8,24.7,75,77
21/05/2014,0,0,13.3,26.3,13.8,26.4,73,74
22/05/2014,0,0,14.4,25.9,14,26.2,71,77
23/05/2014,0,15.4,16.7,23.2,15.4,23.9,86,75
24/05/2014,0,0,17.2,23.6,16.2,24.5,85,74
25/05/2014,0,0,17.1,24.6,16.1,25.3,81,74
26/05/2014,0,0,14.7,26.2,14.6,26.8,71,74
27/05/2014,0,0,16.3,25.8,15.2,26.4,71,80
28/05/2014,0,0,14.4,24.7,14.5,25.7,74,80
29/05/2014,0,0,12.5,25,12.3,25.5,69,82
30/05/2014,0,0,12.9,26.2,12.7,26.4,70,78
31/05/2014,0,0,13.9,26,13.6,26.9,68,82
01/06/2014,0,0,13.2,25.8,13.7,26.6,70,76
02/06/2014,0,0,13.7,26.9,13.7,27.7,63,66
03/06/2014,0,0,13.7,27.2,13.5,28.2,56,70
04/06/2014,0,0,12.7,27,12.6,27.8,58,76
05/06/2014,0,0,14.2,28.5,14.2,28.4,63,84
06/06/2014,0,0,15.6,29.1,14.8,29.2,58,79
07/06/2014,0,0,13.5,20.9,15.2,21.3,68,83
08/06/2014,0,0,14.2,22.1,13.5,23.3,80,82
09/06/2014,0,0,14.7,22.5,13.1,23.2,80,83
10/06/2014,0,0,14.1,24.5,14,25.2,74,84
11/06/2014,0,0.4,13.6,23.8,13.3,24.7,69,86
12/06/2014,0,3.8,13.8,21.2,13.1,22.9,83,81
13/06/2014,0,1.4,14,21.2,14.7,21.6,87,87
14/06/2014,0,0,13.1,23.5,13.7,24,76,83
15/06/2014,0,0,12.7,25.8,12.6,25,65,84
16/06/2014,0,0,14.4,26.5,14.2,26.7,55,78
17/06/2014,0,0,13.4,25.2,13.1,25.7,60,74
18/06/2014,0,0,11.9,24.2,11.7,24.6,60,77
19/06/2014,0,0,11.8,24.4,12.7,24.9,55,80
20/06/2014,0,0,11.8,23.9,12.1,24.2,61,88
21/06/2014,0,0.5,12.5,21.4,12.5,22.5,82,86
22/06/2014,0,0,12,23.2,12,24,75,79
23/06/2014,0,0,10.9,23.7,11,23.9,76,79
24/06/2014,0,0,11.1,23.5,10.7,24,70,76
25/06/2014,0,0,10.9,23.4,10.4,24,69,79
26/06/2014,0,0,11.3,25.7,11.4,26,71,81
27/06/2014,0,0,13.7,27,13.6,27.2,70,75
28/06/2014,0,0,14.1,25.9,13.1,25.9,67,73
29/06/2014,0,0,12.4,23,12.4,23.3,73,75
30/06/2014,0,0,13,22.8,13.1,23.9,74,72
01/07/2014,0,0,11.5,23.4,12.7,24.1,72,72
02/07/2014,0,0,12.9,22.6,12.9,23.5,75,74
03/07/2014,0,0,12.2,23.3,12.1,24.7,72,74
04/07/2014,0,0,13,23.8,12.3,24.9,67,74
05/07/2014,0,0,12.8,26.1,12.3,26.1,67,75
06/07/2014,0,0,14,27.1,13,27,62,77
07/07/2014,0,0,14.5,27.9,13.9,28.1,54,82
08/07/2014,0,0,14.5,27.4,14.7,28.2,58,83
09/07/2014,0,0,14.6,22.4,14.1,22.9,77,78
10/07/2014,0,0,11.4,21.1,11.4,21.5,71,80
11/07/2014,0,0,11.3,21.1,10,21.3,69,83
12/07/2014,0,0,10.4,21.9,10.4,22.3,67,84
13/07/2014,0,0,10.9,23.7,11.4,24.6,59,79
14/07/2014,0,0,12,23.7,11.5,23.2,63,77
15/07/2014,0,0,10.4,21.2,11.7,22.1,80,83
16/07/2014,0,0,11.4,22.3,11.4,23,71,83
17/07/2014,0,0,11.3,24.1,11.1,24.4,65,82
18/07/2014,0,0,12,27.2,13,26.9,59,81
19/07/2014,0,0,14.9,28.2,13.6,27.8,52,75
20/07/2014,0,0,14.3,28.2,14.9,28.8,53,82
21/07/2014,0,0,15.3,24.9,15,25,69,90
22/07/2014,0,0,14.3,21.7,12.9,23.3,82,84
23/07/2014,0,0,11.5,23.1,11.9,23.8,66,84
24/07/2014,0,0,11,24.3,11.1,25.2,59,85
25/07/2014,0,0,12.2,26.3,12,27.1,55,88
26/07/2014,0,0,12.6,28.5,12.6,28.8,54,88
27/07/2014,0,0,14.2,29.1,13.5,29.5,54,84
28/07/2014,0,0,14.5,25.5,14.8,25.6,80,82
29/07/2014,0,0,15,24,13.9,23.9,75,80
30/07/2014,0,0,13.8,22.2,12.5,22.5,75,75
31/07/2014,0,0,11.7,23.9,12,24.9,68,78
01/08/2014,0,0,13.3,25.9,13.2,26.8,53,81
02/08/2014,0,0,11.4,25.5,11.1,25.6,57,87
03/08/2014,0,0,10.4,23.5,11.6,24,69,89
04/08/2014,0,0,10.9,24.3,11.2,25,68,89
05/08/2014,0,0,11.5,26.5,11.9,26.8,59,82
06/08/2014,0,0,13.1,27.7,12.8,27.6,62,85
07/08/2014,0,0,14.8,28.1,14,28.3,61,87
08/08/2014,0,0,13.4,26.4,14,27,66,80
09/08/2014,0,0,12.2,25.2,12.6,26.3,65,87
10/08/2014,0,0,12.5,26.3,12.6,27.3,58,82
11/08/2014,0,0,12.3,25.5,13.4,25.7,61,82
12/08/2014,0,0,13,25.3,13,25.8,63,85
13/08/2014,0,0,15,24.6,14.4,24.6,66,84
14/08/2014,0,0,15.7,25.4,15.2,24.9,66,82
15/08/2014,0,0,14.2,25.9,14,26.4,64,80
16/08/2014,0,0,15.8,25.1,16,26,71,79
17/08/2014,0,0,15.9,25.4,15.6,25.3,69,82
18/08/2014,0,0,13.7,25.4,14.2,25.4,68,81
19/08/2014,0,0,14.2,27.4,13.7,27.1,62,79
20/08/2014,0,0,15.5,28.3,15.1,27.7,58,74
21/08/2014,0,0,16.9,30.7,15.6,30.9,50,69
22/08/2014,0,0,18.7,32,18.8,32.9,42,71
23/08/2014,0,0,17.2,31.6,18.1,33,48,82
24/08/2014,0,0,17.9,29.2,17.6,30.7,69,85
25/08/2014,0,0,14.6,29,15.2,29.9,52,80
26/08/2014,0,0,12,27.4,13,28.2,51,87
27/08/2014,0,0,10.7,27.3,10.9,28.9,50,78
28/08/2014,0,0,12.2,30.7,11.6,31.7,38,84
29/08/2014,0,0,14.7,34,14.7,34.1,34,79
30/08/2014,0,0,14.1,25.3,15.7,28.1,63,86
31/08/2014,0,0,12.8,24.3,13.7,24.5,62,85
01/09/2014,0,0,11.6,24.8,12.2,25.1,61,85
02/09/2014,0,0,11.5,24.9,11,25.5,62,84
03/09/2014,0,0,14.8,23.9,14.2,23.8,70,86
04/09/2014,0,0,13.9,24.4,13.1,24.8,65,86
05/09/2014,0,0,15.1,25.9,14.3,26.6,68,86
06/09/2014,0,0,15,26.4,14.6,25.8,67,82
07/09/2014,0,0,14.7,27.5,14.9,26.6,65,78
08/09/2014,0,0,15.6,29.4,15.6,30,59,73
09/09/2014,0,0,16.1,31.4,15.5,30.9,49,70
10/09/2014,0,0,14.8,31.6,14.2,32.2,46,69
11/09/2014,0,0,15.7,32.7,15.9,31.9,49,73
12/09/2014,0,0,17.4,33,16.6,33.3,46,70
13/09/2014,0,0,16.2,32.5,15.6,32.6,45,69
14/09/2014,0,0,16.1,32.1,16.5,32.8,52,73
15/09/2014,0,0,16.6,33.8,16.5,34.2,47,72
16/09/2014,0,0,16.6,34,15.9,34,38,75
17/09/2014,0,0,15.5,33.6,15.4,33.7,35,77
18/09/2014,0,0,16.6,33.9,16.4,33.5,35,73
19/09/2014,0,0,19,35.4,17.1,34.6,35,75
20/09/2014,0,0,19,33.4,17.5,33.9,41,78
21/09/2014,0,0,19,30.4,18.7,30.8,60,77
22/09/2014,0,0,17.9,29.6,17.6,29.9,58,80
23/09/2014,0,0,16.3,29.6,15.2,30.2,51,74
24/09/2014,0,0,13.3,30,13.2,30.9,46,81
25/09/2014,0,0,13.7,31.2,14,31.8,47,76
26/09/2014,0,0,14.6,33.1,15.2,32.8,44,84
27/09/2014,0,0,17.1,34.8,17.8,34.1,43,78
28/09/2014,0,0,19.9,35.9,19.6,35.2,37,73
29/09/2014,0,0,19,35.3,18.6,35,38,68
30/09/2014,0,0,18.3,36.1,18.2,35.4,36,69
01/10/2014,0,0,20.2,36.9,19.6,36.4,32,70
02/10/2014,0,0,20.3,32.2,19.5,33,59,75
03/10/2014,0,0,18.9,31.1,18.6,31.1,60,83
04/10/2014,0,0,17.6,29.4,17.3,29.1,57,85
05/10/2014,0,0,17,28.8,16.4,28.8,54,80
06/10/2014,0,0,13.5,29.4,12.3,29.7,47,77
07/10/2014,0,0,14.3,31.8,13.8,32.5,45,73
08/10/2014,0,0,17.3,35.4,16.3,33.7,34,78
09/10/2014,0,0,20.4,39,20.5,38,29,75
10/10/2014,0,0,23.7,39.5,22.1,38.4,32,69
11/10/2014,0,0,21.7,37.5,21.6,36.8,38,72
12/10/2014,0,0,20.8,36,20.3,35.1,45,74
13/10/2014,0,0,20.6,36.8,19.7,36.7,34,78
14/10/2014,0,0,20.2,35.8,20.4,36.7,38,80
15/10/2014,0,0,20.8,36.5,20.3,35.5,46,86
16/10/2014,0,0,21.9,39.5,21,37.8,30,88
17/10/2014,16,9.7,24.6,37.8,22.9,37.4,35,84
18/10/2014,0,0,18.3,26.9,19.7,27.2,63,78
19/10/2014,0,0,17.7,31.6,17.8,31.6,50,86
20/10/2014,0,0,17.4,32.7,16.4,33.7,44,85
21/10/2014,0,0,15.7,31.9,15.7,32.7,45,90
22/10/2014,0,0,15.9,31.3,15.7,32.4,50,85
23/10/2014,0,0,16.2,32.1,16.6,33.4,51,84
24/10/2014,0,0,17.7,35,17.5,35.4,44,83
25/10/2014,0,0,19.5,36.1,19.7,35.4,43,76
26/10/2014,0,0,19.7,31.8,19.2,31.7,54,77
27/10/2014,0,0,17.7,30.4,17.2,31.1,54,74
28/10/2014,0,0,18.1,30.9,17.8,30.9,54,74
29/10/2014,0,0,16.8,32.2,16.9,31.8,48,80
30/10/2014,0,0,17.3,34.8,17.5,33.9,43,79
31/10/2014,0,0,20.4,36.7,20.3,35.3,39,74
01/11/2014,0,0,22.3,35.3,21.9,34.6,44,71
02/11/2014,0,0,22.9,35.3,22.5,34.8,46,76
03/11/2014,0,0,22.6,38.1,22.4,36,38,79
04/11/2014,0,0,20.8,37.4,20.1,36.8,39,79
05/11/2014,0,0,22.2,38.8,21,37.9,36,75
06/11/2014,16.8,1,22.4,31.9,21.7,31.8,56,77
07/11/2014,0,0,20.8,30.9,20.2,31,60,79
08/11/2014,0,0,18.7,32.3,19.2,30.1,51,75
09/11/2014,0,0,19.7,35.8,18.4,33.9,43,76
10/11/2014,0,0,22.4,38.1,21.6,36.1,39,83
11/11/2014,0,0,24.8,37.9,23.1,36.6,41,82
12/11/2014,0,0,22.4,33.6,21.5,33.5,55,81
13/11/2014,0,0,21.9,37.8,21.1,36.4,42,82
14/11/2014,0,0,23.9,38.4,23.2,37,36,84
15/11/2014,0,0,24.8,39.2,23.4,37.7,35,84
16/11/2014,0,0,24.7,39.5,23.8,38.1,32,81
17/11/2014,0,0,21.2,37.5,21.7,35.8,43,81
18/11/2014,0,0.2,18.3,24.6,18.4,27.6,80,77
19/11/2014,0,0,17.1,27.1,17.4,27.4,68,83
20/11/2014,0,0,18,27,17,24.4,67,91
21/11/2014,0,0,19,34,18.8,33.6,51,87
22/11/2014,0,0,18.5,34.7,17.5,34.5,39,81
23/11/2014,0,0,16.7,34.2,15.2,34,42,81
24/11/2014,0,0,17.3,35.2,16.6,35.1,41,83
25/11/2014,0,0,18.7,36.5,19.8,35.5,45,82
26/11/2014,0,0,20.9,34.7,20.4,34.7,50,81
27/11/2014,0,0,19.7,35,19.4,34.9,49,84
28/11/2014,0,0,20,37.8,19.2,37.5,39,79
29/11/2014,0,0,20.4,37.3,19.3,37.1,37,80
30/11/2014,0,0,20.4,33.9,19.8,33.4,52,83
01/12/2014,0,0,19.9,33.2,19.4,33,49,86
02/12/2014,0,0,19.4,32,18.5,31.1,48,86
03/12/2014,0,0,17.2,34.8,16.4,34.7,35,86
04/12/2014,0,0,18.2,37.8,17.8,36.9,33,81
05/12/2014,0,0,19.6,38.2,19.5,37.6,31,75
06/12/2014,0,0,19.3,34.8,19.2,34.7,40,75
07/12/2014,0,0,18.2,34.6,17.5,34.3,45,80
08/12/2014,0,0,20.4,36.1,19.8,35,42,78
09/12/2014,52.4,39.3,22.3,36.3,22.1,34.7,43,78
10/12/2014,2.3,7,24,36.1,23.6,35.5,47,79
11/12/2014,6.6,0,22.7,30.6,22.5,32.7,67,76
12/12/2014,0,0,22.3,31.2,22.3,31.5,67,76
13/12/2014,0,0,22.9,35.5,22.8,36.3,54,74
14/12/2014,0,1,23.1,34.3,23.4,33.4,58,77
15/12/2014,1.7,25,22.2,35.5,22.5,33.8,54,77
16/12/2014,0,0,23.5,33.5,24,33.8,63,75
17/12/2014,0,25.2,22.9,30.7,23.1,33,74,72
18/12/2014,0,0,22.4,30.9,23.2,30.9,73,73
19/12/2014,13.1,5.1,22.3,28.6,22.2,29.4,80,74
20/12/2014,0,0,21.9,26.1,21.9,26.7,87,73
21/12/2014,1.1,15,21.6,28.8,21.4,25.8,77,73
22/12/2014,1.9,19,21.6,31.5,21.1,29.7,76,79
23/12/2014,0,7,22.2,26.6,22.1,26.8,89,81
24/12/2014,0.9,2,21.1,29.9,21,29,78,78
25/12/2014,0,9,22.5,29.8,22.3,29.8,76,80
26/12/2014,0,0,21.4,27.5,21.8,26.4,86,78
27/12/2014,1.2,17,21.1,30.9,21,29.7,74,80
28/12/2014,5.1,8,22,28.7,21.7,28.9,83,70
29/12/2014,2.6,15.1,21.4,30.8,21.6,30.3,78,70
30/12/2014,11.9,5.3,22,25.8,21.8,26.9,91,68
31/12/2014,9.1,10,20.8,26.6,20.9,26.2,88,66
01/01/2015,3.2,14.9,20.9,26.7,20.7,26.4,87,61
02/01/2015,20,0,20.7,27,20.4,26.7,89,55
03/01/2015,32.8,40.1,20.6,28.5,20.5,26.7,87,54
04/01/2015,7.4,6.4,21.3,27.7,21.1,27.1,86,55
05/01/2015,17.5,41.5,20.6,26.2,20.5,25.9,84,55
06/01/2015,2.9,20,20.7,27.9,19.8,28.4,87,61
07/01/2015,1,2.1,21.8,25.8,21.3,25.5,91,68
